timeStamp,elapsed,label,responseCode,dataType,Latency,SampleCount,ErrorCount,IdleTime,Connect
1686604108125,341,Escolha de voo,200,text,323,1,0,0,0
1686604108191,275,Escolha de voo,200,text,262,1,0,0,0
1686604108201,273,Escolha de voo,200,text,259,1,0,0,0
1686604108202,279,Escolha de voo,200,text,264,1,0,0,0
1686604108178,303,Escolha de voo,200,text,288,1,0,0,0
1686604108165,330,Escolha de voo,200,text,316,1,0,0,0
1686604108231,264,Escolha de voo,200,text,250,1,0,0,0
1686604108218,289,Escolha de voo,200,text,277,1,0,0,0
1686604107671,836,Escolha de voo,200,text,824,1,0,0,0
1686604104356,4158,Blazedemo,200,text,4145,1,0,0,3323
1686604108167,353,Escolha de voo,200,text,340,1,0,0,0
1686604108192,328,Escolha de voo,200,text,315,1,0,0,0
1686604108140,380,Escolha de voo,200,text,367,1,0,0,0
1686604107720,806,Escolha de voo,200,text,794,1,0,0,0
1686604107417,1110,Escolha de voo,200,text,1097,1,0,0,0
1686604108255,278,Escolha de voo,200,text,265,1,0,0,0
1686604104291,4242,Blazedemo,200,text,4235,1,0,0,3314
1686604108245,294,Escolha de voo,200,text,282,1,0,0,0
1686604107684,863,Escolha de voo,200,text,849,1,0,0,0
1686604107856,691,Escolha de voo,200,text,671,1,0,0,0
1686604108178,369,Escolha de voo,200,text,355,1,0,0,0
1686604108230,323,Escolha de voo,200,text,309,1,0,0,0
1686604108248,405,Escolha de voo,200,text,393,1,0,0,0
1686604107634,1013,Escolha de voo,200,text,1002,1,0,0,0
1686604108290,357,Escolha de voo,200,text,346,1,0,0,0
1686604108165,470,Escolha de voo,200,text,456,1,0,0,0
1686604108321,311,Escolha de voo,200,text,300,1,0,0,0
1686604108274,347,Escolha de voo,200,text,334,1,0,0,0
1686604108326,295,Escolha de voo,200,text,276,1,0,0,0
1686604108316,305,Escolha de voo,200,text,286,1,0,0,0
1686604108302,279,Escolha de voo,200,text,264,1,0,0,0
1686604108230,351,Escolha de voo,200,text,336,1,0,0,0
1686604108306,282,Escolha de voo,200,text,268,1,0,0,0
1686604108158,408,Escolha de voo,200,text,389,1,0,0,0
1686604107281,1307,Escolha de voo,200,text,1293,1,0,0,0
1686604104823,3765,Blazedemo,200,text,3751,1,0,0,3336
1686604107710,856,Escolha de voo,200,text,843,1,0,0,0
1686604108253,313,Escolha de voo,200,text,300,1,0,0,0
1686604108303,291,Escolha de voo,200,text,278,1,0,0,0
1686604107691,911,Escolha de voo,200,text,897,1,0,0,0
1686604108312,309,Escolha de voo,200,text,290,1,0,0,0
1686604108359,316,Escolha de voo,200,text,304,1,0,0,0
1686604108268,408,Escolha de voo,200,text,395,1,0,0,0
1686604108158,518,Escolha de voo,200,text,505,1,0,0,0
1686604104539,4144,Blazedemo,200,text,4130,1,0,0,3325
1686604108271,412,Escolha de voo,200,text,398,1,0,0,0
1686604108380,303,Escolha de voo,200,text,289,1,0,0,0
1686604104969,3720,Blazedemo,200,text,3707,1,0,0,3336
1686604108146,556,Escolha de voo,200,text,543,1,0,0,0
1686604107714,1009,Escolha de voo,200,text,988,1,0,0,0
1686604105061,3664,Blazedemo,200,text,3651,1,0,0,3364
1686604104933,3800,Blazedemo,200,text,3790,1,0,0,3481
1686604107990,756,Escolha de voo,200,text,743,1,0,0,0
1686604108407,339,Escolha de voo,200,text,332,1,0,0,0
1686604104819,3934,Blazedemo,200,text,3920,1,0,0,3339
1686604108434,326,Escolha de voo,200,text,319,1,0,0,0
1686604108501,273,Escolha de voo,200,text,259,1,0,0,0
1686604108422,358,Escolha de voo,200,text,344,1,0,0,0
1686604108337,450,Escolha de voo,200,text,437,1,0,0,0
1686604108225,568,Escolha de voo,200,text,555,1,0,0,0
1686604108525,275,Escolha de voo,200,text,262,1,0,0,0
1686604108528,287,Escolha de voo,200,text,272,1,0,0,0
1686604107846,974,Escolha de voo,200,text,964,1,0,0,0
1686604107787,1045,Escolha de voo,200,text,1033,1,0,0,0
1686604108191,641,Escolha de voo,200,text,629,1,0,0,0
1686604108515,317,Escolha de voo,200,text,305,1,0,0,0
1686604108551,289,Escolha de voo,200,text,275,1,0,0,0
1686604107902,944,Escolha de voo,200,text,930,1,0,0,0
1686604108532,327,Escolha de voo,200,text,314,1,0,0,0
1686604108456,410,Escolha de voo,200,text,397,1,0,0,0
1686604108545,327,Escolha de voo,200,text,314,1,0,0,0
1686604108563,329,Escolha de voo,200,text,316,1,0,0,0
1686604107792,1100,Post do voo,200,text,1080,1,0,0,0
1686604108139,767,Escolha de voo,200,text,753,1,0,0,0
1686604108258,662,Escolha de voo,200,text,648,1,0,0,0
1686604108659,268,Escolha de voo,200,text,255,1,0,0,0
1686604108654,280,Post do voo,200,text,260,1,0,0,0
1686604108069,871,Escolha de voo,200,text,858,1,0,0,0
1686604108162,778,Escolha de voo,200,text,765,1,0,0,0
1686604108343,605,Escolha de voo,200,text,590,1,0,0,0
1686604108462,492,Escolha de voo,200,text,478,1,0,0,0
1686604104976,3978,Blazedemo,200,text,3964,1,0,0,3328
1686604108222,732,Escolha de voo,200,text,718,1,0,0,0
1686604108682,272,Escolha de voo,200,text,258,1,0,0,0
1686604108199,755,Escolha de voo,200,text,741,1,0,0,0
1686604107879,1115,Escolha de voo,200,text,1083,1,0,0,0
1686604104823,4171,Blazedemo,200,text,4139,1,0,0,3336
1686604107800,1194,Escolha de voo,200,text,1162,1,0,0,0
1686604108298,696,Escolha de voo,200,text,696,1,0,0,0
1686604108209,785,Escolha de voo,200,text,785,1,0,0,0
1686604108731,263,Escolha de voo,200,text,263,1,0,0,0
1686604108736,277,Escolha de voo,200,text,265,1,0,0,0
1686604108564,449,Escolha de voo,200,text,437,1,0,0,0
1686604108740,273,Escolha de voo,200,text,261,1,0,0,0
1686604108508,505,Escolha de voo,200,text,486,1,0,0,0
1686604107739,1293,Escolha de voo,200,text,1280,1,0,0,0
1686604108869,265,Escolha de voo,200,text,255,1,0,0,0
1686604108538,595,Escolha de voo,200,text,588,1,0,0,0
1686604105252,3873,Blazedemo,200,text,3872,1,0,0,3307
1686604108767,357,Escolha de voo,200,text,356,1,0,0,0
1686604108271,821,Escolha de voo,200,text,806,1,0,0,0
1686604108273,812,Escolha de voo,200,text,798,1,0,0,0
1686604108754,323,Escolha de voo,200,text,309,1,0,0,0
1686604108268,795,Escolha de voo,200,text,783,1,0,0,0
1686604107718,1339,Escolha de voo,200,text,1326,1,0,0,0
1686604108236,821,Escolha de voo,200,text,808,1,0,0,0
1686604105566,3596,Blazedemo,200,text,3590,1,0,0,3326
1686604108591,571,Escolha de voo,200,text,565,1,0,0,0
1686604108903,276,Escolha de voo,200,text,259,1,0,0,0
1686604105596,3598,Blazedemo,200,text,3591,1,0,0,3331
1686604108927,283,Escolha de voo,200,text,267,1,0,0,0
1686604108966,264,Escolha de voo,200,text,256,1,0,0,0
1686604108037,1200,Escolha de voo,200,text,1185,1,0,0,0
1686604107943,1294,Escolha de voo,200,text,1279,1,0,0,0
1686604108979,307,Escolha de voo,200,text,258,1,0,0,0
1686604108599,687,Escolha de voo,200,text,653,1,0,0,0
1686604107943,1343,Escolha de voo,200,text,1309,1,0,0,0
1686604108991,296,Escolha de voo,200,text,261,1,0,0,0
1686604108700,589,Escolha de voo,200,text,587,1,0,0,0
1686604109007,282,Escolha de voo,200,text,280,1,0,0,0
1686604108208,1097,Escolha de voo,200,text,1081,1,0,0,0
1686604108221,1084,Escolha de voo,200,text,1068,1,0,0,0
1686604109038,287,Escolha de voo,200,text,273,1,0,0,0
1686604109067,278,Escolha de voo,200,text,266,1,0,0,0
1686604108420,939,Escolha de voo,200,text,926,1,0,0,0
1686604108345,1041,Escolha de voo,200,text,1025,1,0,0,0
1686604108328,1073,Escolha de voo,200,text,1052,1,0,0,0
1686604103879,5532,Blazedemo,200,text,5526,1,0,0,3327
1686604108278,1159,Escolha de voo,200,text,1146,1,0,0,0
1686604107219,2224,Escolha de voo,200,text,2212,1,0,0,0
1686604107213,2237,Escolha de voo,200,text,2224,1,0,0,0
1686604108450,1000,Escolha de voo,200,text,987,1,0,0,0
1686604107207,2255,Escolha de voo,200,text,2236,1,0,0,0
1686604109186,276,Escolha de voo,200,text,258,1,0,0,0
1686604109246,276,Escolha de voo,200,text,269,1,0,0,0
1686604109327,271,Post do voo,200,text,251,1,0,0,0
1686604109241,341,Escolha de voo,200,text,329,1,0,0,0
1686604109283,295,Escolha de voo,200,text,280,1,0,0,0
1686604109233,337,Escolha de voo,200,text,324,1,0,0,0
1686604109267,296,Escolha de voo,200,text,279,1,0,0,0
1686604109344,318,Escolha de voo,200,text,317,1,0,0,0
1686604109343,319,Escolha de voo,200,text,319,1,0,0,0
1686604109422,265,Escolha de voo,200,text,253,1,0,0,0
1686604109472,275,Escolha de voo,200,text,269,1,0,0,0
1686604109505,272,Post do voo,200,text,262,1,0,0,0
1686604109417,367,Post do voo,200,text,351,1,0,0,0
1686604109527,271,Post do voo,200,text,250,1,0,0,0
1686604109514,306,Escolha de voo,200,text,293,1,0,0,0
1686604109570,270,Escolha de voo,200,text,257,1,0,0,0
1686604109569,278,Post do voo,200,text,258,1,0,0,0
1686604109584,306,Escolha de voo,200,text,293,1,0,0,0
1686604109658,292,Post do voo,200,text,291,1,0,0,0
1686604109690,269,Post do voo,200,text,259,1,0,0,0
1686604109693,281,Post do voo,200,text,266,1,0,0,0
1686604109722,281,Post do voo,200,text,269,1,0,0,0
1686604109654,355,Escolha de voo,200,text,337,1,0,0,0
1686604109719,290,Post do voo,200,text,277,1,0,0,0
1686604109826,276,Post do voo,200,text,259,1,0,0,0
1686604109783,319,Post do voo,200,text,301,1,0,0,0
1686604109785,278,Post do voo,200,text,255,1,0,0,0
1686604109757,306,Post do voo,200,text,283,1,0,0,0
1686604109868,303,Post do voo,200,text,253,1,0,0,0
1686604109821,355,Post do voo,200,text,351,1,0,0,0
1686604109897,279,Post do voo,200,text,274,1,0,0,0
1686604109937,278,Post do voo,200,text,259,1,0,0,0
1686604109962,278,Post do voo,200,text,253,1,0,0,0
1686604109985,285,Post do voo,200,text,262,1,0,0,0
1686604110082,268,Escolha de voo,200,text,257,1,0,0,0
1686604110091,300,Post do voo,200,text,254,1,0,0,0
1686604110192,279,Post do voo,200,text,259,1,0,0,0
1686604110216,272,Post do voo,200,text,248,1,0,0,0
1686604110231,274,Post do voo,200,text,251,1,0,0,0
1686604110216,299,Post do voo,200,text,282,1,0,0,0
1686604110397,278,Post do voo,200,text,249,1,0,0,0
1686604110273,402,Escolha de voo,200,text,379,1,0,0,0
1686604110346,306,Post do voo,200,text,289,1,0,0,0
1686604110322,305,Post do voo,200,text,291,1,0,0,0
1686604110302,309,Post do voo,200,text,283,1,0,0,0
1686604110228,383,Post do voo,200,text,357,1,0,0,0
1686604110279,316,Post do voo,200,text,280,1,0,0,0
1686604110272,313,Post do voo,200,text,280,1,0,0,0
1686604110232,348,Post do voo,200,text,313,1,0,0,0
1686604110412,284,Post do voo,200,text,268,1,0,0,0
1686604110321,381,Post do voo,200,text,366,1,0,0,0
1686604110473,268,Escolha de voo,200,text,254,1,0,0,0
1686604110464,277,Post do voo,200,text,254,1,0,0,0
1686604110478,276,Post do voo,200,text,257,1,0,0,0
1686604110485,284,Post do voo,200,text,263,1,0,0,0
1686604110427,348,Post do voo,200,text,328,1,0,0,0
1686604110533,279,Post do voo,200,text,264,1,0,0,0
1686604110559,282,Post do voo,200,text,260,1,0,0,0
1686604110677,316,Post do voo,200,text,302,1,0,0,0
1686604110695,306,Post do voo,200,text,284,1,0,0,0
1686604103337,7687,Blazedemo,200,text,7674,1,0,0,7390
1686604103336,7688,Blazedemo,200,text,7675,1,0,0,7370
1686604103345,7679,Blazedemo,200,text,7666,1,0,0,7382
1686604103386,7638,Blazedemo,200,text,7631,1,0,0,7369
1686604103393,7639,Blazedemo,200,text,7631,1,0,0,7362
1686604103335,7710,Blazedemo,200,text,7697,1,0,0,7392
1686604103426,7624,Blazedemo,200,text,7612,1,0,0,7343
1686604103408,7643,Blazedemo,200,text,7630,1,0,0,7347
1686604103494,7692,Blazedemo,200,text,7675,1,0,0,7354
1686604110806,361,Post do voo,200,text,330,1,0,0,0
1686604103460,7692,Blazedemo,200,text,7676,1,0,0,7408
1686604103508,7644,Blazedemo,200,text,7629,1,0,0,7340
1686604103486,7650,Blazedemo,200,text,7633,1,0,0,7342
1686604103380,7752,Blazedemo,200,text,7739,1,0,0,7375
1686604103411,7704,Blazedemo,200,text,7687,1,0,0,7344
1686604103498,7608,Blazedemo,200,text,7593,1,0,0,7336
1686604103452,7654,Blazedemo,200,text,7639,1,0,0,7351
1686604110748,352,Post do voo,200,text,333,1,0,0,0
1686604103473,7618,Blazedemo,200,text,7612,1,0,0,7346
1686604110767,316,Post do voo,200,text,309,1,0,0,0
1686604103352,7725,Blazedemo,200,text,7724,1,0,0,7375
1686604110768,308,Post do voo,200,text,277,1,0,0,0
1686604103565,7647,Blazedemo,200,text,7641,1,0,0,7344
1686604103634,7601,Blazedemo,200,text,7598,1,0,0,7326
1686604103570,7665,Blazedemo,200,text,7653,1,0,0,7340
1686604110939,309,Escolha de voo,200,text,293,1,0,0,0
1686604103645,7610,Blazedemo,200,text,7596,1,0,0,7325
1686604110919,336,Escolha de voo,200,text,329,1,0,0,0
1686604103456,7823,Blazedemo,200,text,7806,1,0,0,7412
1686604103559,7720,Blazedemo,200,text,7703,1,0,0,7350
1686604103646,7650,Blazedemo,200,text,7644,1,0,0,7324
1686604103682,7637,Blazedemo,200,text,7629,1,0,0,7329
1686604111035,284,Post do voo,200,text,261,1,0,0,0
1686604103692,7653,Blazedemo,200,text,7644,1,0,0,7340
1686604103697,7654,Blazedemo,200,text,7648,1,0,0,7335
1686604103697,7654,Blazedemo,200,text,7639,1,0,0,7379
1686604103668,7683,Blazedemo,200,text,7668,1,0,0,7343
1686604111092,302,Post do voo,200,text,285,1,0,0,0
1686604103491,7908,Blazedemo,200,text,7903,1,0,0,7560
1686604103851,7594,Blazedemo,200,text,7588,1,0,0,7335
1686604103845,7616,Blazedemo,200,text,7600,1,0,0,7341
1686604103840,7666,Blazedemo,200,text,7653,1,0,0,7346
1686604103901,7605,Blazedemo,200,text,7592,1,0,0,7340
1686604103906,7606,Blazedemo,200,text,7594,1,0,0,7342
1686604103858,7660,Blazedemo,200,text,7648,1,0,0,7365
1686604103840,7678,Blazedemo,200,text,7666,1,0,0,7346
1686604103877,7641,Blazedemo,200,text,7629,1,0,0,7346
1686604111235,283,Post do voo,200,text,265,1,0,0,0
1686604103867,7651,Blazedemo,200,text,7645,1,0,0,7356
1686604103913,7616,Blazedemo,200,text,7605,1,0,0,7336
1686604103903,7632,Blazedemo,200,text,7626,1,0,0,7359
1686604103916,7642,Blazedemo,200,text,7630,1,0,0,7333
1686604111207,351,Post do voo,200,text,322,1,0,0,0
1686604103853,7811,Blazedemo,200,text,7802,1,0,0,7525
1686604103891,7763,Blazedemo,200,text,7710,1,0,0,7357
1686604103910,7744,Blazedemo,200,text,7691,1,0,0,7352
1686604103900,7754,Blazedemo,200,text,7754,1,0,0,7341
1686604103929,7725,Blazedemo,200,text,7672,1,0,0,7350
1686604103945,7709,Blazedemo,200,text,7656,1,0,0,7334
1686604103582,8072,Blazedemo,200,text,8019,1,0,0,7737
1686604103907,7694,Blazedemo,200,text,7678,1,0,0,7341
1686604111200,393,Post do voo,200,text,376,1,0,0,0
1686604103896,7697,Blazedemo,200,text,7689,1,0,0,7345
1686604103943,7642,Blazedemo,200,text,7627,1,0,0,7336
1686604103876,7700,Blazedemo,200,text,7693,1,0,0,7347
1686604103924,7645,Blazedemo,200,text,7639,1,0,0,7355
1686604111437,337,Post do voo,200,text,318,1,0,0,0
1686604103634,8140,Blazedemo,200,text,8134,1,0,0,7833
1686604111737,298,Escolha de voo,200,text,279,1,0,0,0
1686604111875,277,Escolha de voo,200,text,264,1,0,0,0
1686604111810,338,Escolha de voo,200,text,329,1,0,0,0
1686604111878,283,Escolha de voo,200,text,261,1,0,0,0
1686604111880,380,Escolha de voo,200,text,367,1,0,0,0
1686604111991,278,Escolha de voo,200,text,264,1,0,0,0
1686604112022,277,Escolha de voo,200,text,265,1,0,0,0
1686604112007,390,Escolha de voo,200,text,377,1,0,0,0
1686604112022,375,Escolha de voo,200,text,362,1,0,0,0
1686604112112,382,Escolha de voo,200,text,369,1,0,0,0
1686604112247,262,Escolha de voo,200,text,247,1,0,0,0
1686604112206,310,Escolha de voo,200,text,294,1,0,0,0
1686604112238,321,Escolha de voo,200,text,310,1,0,0,0
1686604112224,335,Escolha de voo,200,text,324,1,0,0,0
1686604112290,347,Escolha de voo,200,text,331,1,0,0,0
1686604112293,337,Escolha de voo,200,text,316,1,0,0,0
1686604112259,356,Escolha de voo,200,text,341,1,0,0,0
1686604112185,394,Escolha de voo,200,text,382,1,0,0,0
1686604112246,327,Escolha de voo,200,text,313,1,0,0,0
1686604112351,297,Escolha de voo,200,text,279,1,0,0,0
1686604112484,372,Escolha de voo,200,text,371,1,0,0,0
1686604112480,387,Escolha de voo,200,text,376,1,0,0,0
1686604112577,318,Escolha de voo,200,text,301,1,0,0,0
1686604112692,309,Escolha de voo,200,text,302,1,0,0,0
1686604112723,292,Escolha de voo,200,text,278,1,0,0,0
1686604112598,417,Escolha de voo,200,text,410,1,0,0,0
1686604112717,334,Escolha de voo,200,text,291,1,0,0,0
1686604112755,299,Escolha de voo,200,text,296,1,0,0,0
1686604112734,320,Escolha de voo,200,text,317,1,0,0,0
1686604112754,300,Escolha de voo,200,text,297,1,0,0,0
1686604112603,452,Escolha de voo,200,text,451,1,0,0,0
1686604112724,331,Escolha de voo,200,text,330,1,0,0,0
1686604112725,330,Escolha de voo,200,text,329,1,0,0,0
1686604112798,259,Escolha de voo,200,text,257,1,0,0,0
1686604112810,277,Escolha de voo,200,text,261,1,0,0,0
1686604112749,338,Escolha de voo,200,text,321,1,0,0,0
1686604112759,318,Escolha de voo,200,text,311,1,0,0,0
1686604112836,379,Escolha de voo,200,text,368,1,0,0,0
1686604112842,395,Escolha de voo,200,text,389,1,0,0,0
1686604112815,430,Escolha de voo,200,text,417,1,0,0,0
1686604112838,407,Escolha de voo,200,text,399,1,0,0,0
1686604113044,282,Post do voo,200,text,261,1,0,0,0
1686604113056,270,Post do voo,200,text,256,1,0,0,0
1686604113017,344,Escolha de voo,200,text,303,1,0,0,0
1686604113055,307,Post do voo,200,text,271,1,0,0,0
1686604113067,295,Escolha de voo,200,text,294,1,0,0,0
1686604113066,296,Post do voo,200,text,296,1,0,0,0
1686604113090,280,Post do voo,200,text,272,1,0,0,0
1686604113099,290,Post do voo,200,text,271,1,0,0,0
1686604113072,346,Post do voo,200,text,326,1,0,0,0
1686604113077,352,Post do voo,200,text,329,1,0,0,0
1686604113260,277,Escolha de voo,200,text,265,1,0,0,0
1686604113300,356,Post do voo,200,text,334,1,0,0,0
1686604113372,278,Post do voo,200,text,256,1,0,0,0
1686604113253,397,Escolha de voo,200,text,382,1,0,0,0
1686604113274,361,Escolha de voo,200,text,354,1,0,0,0
1686604113289,346,Post do voo,200,text,327,1,0,0,0
1686604113267,361,Post do voo,200,text,349,1,0,0,0
1686604113215,413,Post do voo,200,text,401,1,0,0,0
1686604113212,404,Post do voo,200,text,388,1,0,0,0
1686604113288,328,Post do voo,200,text,313,1,0,0,0
1686604113223,393,Post do voo,200,text,377,1,0,0,0
1686604113285,331,Post do voo,200,text,297,1,0,0,0
1686604113226,374,Escolha de voo,200,text,356,1,0,0,0
1686604113300,300,Post do voo,200,text,282,1,0,0,0
1686604113255,326,Post do voo,200,text,282,1,0,0,0
1686604113206,375,Post do voo,200,text,332,1,0,0,0
1686604113295,367,Post do voo,200,text,351,1,0,0,0
1686604113276,395,Post do voo,200,text,374,1,0,0,0
1686604113322,353,Post do voo,200,text,334,1,0,0,0
1686604113371,304,Post do voo,200,text,285,1,0,0,0
1686604113408,295,Post do voo,200,text,275,1,0,0,0
1686604113264,440,Post do voo,200,text,419,1,0,0,0
1686604113374,338,Post do voo,200,text,316,1,0,0,0
1686604113428,284,Post do voo,200,text,262,1,0,0,0
1686604113436,290,Escolha de voo,200,text,276,1,0,0,0
1686604113390,336,Post do voo,200,text,314,1,0,0,0
1686604113325,438,Escolha de voo,200,text,420,1,0,0,0
1686604113526,283,Post do voo,200,text,260,1,0,0,0
1686604113526,291,Post do voo,200,text,268,1,0,0,0
1686604113533,284,Post do voo,200,text,267,1,0,0,0
1686604113534,308,Post do voo,200,text,291,1,0,0,0
1686604113482,381,Post do voo,200,text,360,1,0,0,0
1686604113519,350,Post do voo,200,text,338,1,0,0,0
1686604113584,292,Post do voo,200,text,273,1,0,0,0
1686604113538,376,Post do voo,200,text,357,1,0,0,0
1686604113583,331,Post do voo,200,text,312,1,0,0,0
1686604113450,464,Post do voo,200,text,445,1,0,0,0
1686604113617,297,Post do voo,200,text,278,1,0,0,0
1686604113561,361,Escolha de voo,200,text,347,1,0,0,0
1686604113613,318,Post do voo,200,text,295,1,0,0,0
1686604113651,298,Post do voo,200,text,280,1,0,0,0
1686604113707,282,Post do voo,200,text,266,1,0,0,0
1686604113600,389,Escolha de voo,200,text,373,1,0,0,0
1686604113692,304,Post do voo,200,text,281,1,0,0,0
1686604113712,284,Post do voo,200,text,261,1,0,0,0
1686604113605,416,Post do voo,200,text,401,1,0,0,0
1686604113759,277,Post do voo,200,text,254,1,0,0,0
1686604113676,360,Post do voo,200,text,337,1,0,0,0
1686604113719,343,Post do voo,200,text,323,1,0,0,0
1686604113785,277,Escolha de voo,200,text,263,1,0,0,0
1686604113759,303,Post do voo,200,text,283,1,0,0,0
1686604113685,377,Post do voo,200,text,357,1,0,0,0
1686604113808,320,Post do voo,200,text,294,1,0,0,0
1686604113742,386,Escolha de voo,200,text,360,1,0,0,0
1686604113717,391,Post do voo,200,text,366,1,0,0,0
1686604113747,344,Post do voo,200,text,330,1,0,0,0
1686604113749,342,Post do voo,200,text,322,1,0,0,0
1686604113713,358,Post do voo,200,text,342,1,0,0,0
1686604115387,286,Escolha de voo,200,text,273,1,0,0,0
1686604115423,276,Escolha de voo,200,text,263,1,0,0,0
1686604115373,339,Escolha de voo,200,text,326,1,0,0,0
1686604115452,266,Escolha de voo,200,text,260,1,0,0,0
1686604115448,287,Escolha de voo,200,text,270,1,0,0,0
1686604115421,336,Escolha de voo,200,text,321,1,0,0,0
1686604115394,363,Escolha de voo,200,text,348,1,0,0,0
1686604115509,270,Escolha de voo,200,text,264,1,0,0,0
1686604115665,275,Escolha de voo,200,text,268,1,0,0,0
1686604115669,278,Escolha de voo,200,text,264,1,0,0,0
1686604115694,279,Escolha de voo,200,text,264,1,0,0,0
1686604115716,270,Escolha de voo,200,text,257,1,0,0,0
1686604115712,274,Escolha de voo,200,text,261,1,0,0,0
1686604115712,280,Escolha de voo,200,text,268,1,0,0,0
1686604115692,300,Escolha de voo,200,text,288,1,0,0,0
1686604115676,316,Escolha de voo,200,text,304,1,0,0,0
1686604115679,320,Escolha de voo,200,text,307,1,0,0,0
1686604115757,272,Escolha de voo,200,text,257,1,0,0,0
1686604115756,273,Escolha de voo,200,text,258,1,0,0,0
1686604115676,364,Escolha de voo,200,text,345,1,0,0,0
1686604115763,305,Escolha de voo,200,text,289,1,0,0,0
1686604115688,380,Escolha de voo,200,text,364,1,0,0,0
1686604115796,278,Escolha de voo,200,text,263,1,0,0,0
1686604115738,406,Escolha de voo,200,text,391,1,0,0,0
1686604115839,304,Escolha de voo,200,text,290,1,0,0,0
1686604115856,287,Escolha de voo,200,text,267,1,0,0,0
1686604115714,429,Escolha de voo,200,text,409,1,0,0,0
1686604115755,359,Escolha de voo,200,text,350,1,0,0,0
1686604115727,367,Escolha de voo,200,text,353,1,0,0,0
1686604115721,366,Escolha de voo,200,text,353,1,0,0,0
1686604115790,304,Escolha de voo,200,text,290,1,0,0,0
1686604115874,297,Escolha de voo,200,text,285,1,0,0,0
1686604115883,296,Escolha de voo,200,text,281,1,0,0,0
1686604115955,256,Escolha de voo,200,text,249,1,0,0,0
1686604115918,298,Escolha de voo,200,text,286,1,0,0,0
1686604115892,324,Escolha de voo,200,text,312,1,0,0,0
1686604115956,273,Escolha de voo,200,text,260,1,0,0,0
1686604115958,279,Escolha de voo,200,text,265,1,0,0,0
1686604115960,277,Escolha de voo,200,text,263,1,0,0,0
1686604115956,296,Escolha de voo,200,text,281,1,0,0,0
1686604116004,292,Escolha de voo,200,text,276,1,0,0,0
1686604116048,272,Escolha de voo,200,text,258,1,0,0,0
1686604116053,274,Escolha de voo,200,text,261,1,0,0,0
1686604116038,302,Escolha de voo,200,text,289,1,0,0,0
1686604116060,280,Escolha de voo,200,text,267,1,0,0,0
1686604116091,274,Escolha de voo,200,text,258,1,0,0,0
1686604116122,301,Escolha de voo,200,text,280,1,0,0,0
1686604116135,293,Escolha de voo,200,text,288,1,0,0,0
1686604116149,289,Escolha de voo,200,text,274,1,0,0,0
1686604116198,258,Escolha de voo,200,text,245,1,0,0,0
1686604116143,327,Escolha de voo,200,text,319,1,0,0,0
1686604116239,315,Escolha de voo,200,text,303,1,0,0,0
1686604116068,500,Escolha de voo,200,text,493,1,0,0,0
1686604116159,510,Escolha de voo,200,text,494,1,0,0,0
1686604116044,609,Escolha de voo,200,text,597,1,0,0,0
1686604116201,512,Escolha de voo,200,text,499,1,0,0,0
1686604117041,418,Confirma,200,text,412,1,0,0,0
1686604117210,266,Confirma,200,text,260,1,0,0,0
1686604117250,301,Confirma,200,text,295,1,0,0,0
1686604117283,276,Confirma,200,text,268,1,0,0,0
1686604117313,302,Confirma,200,text,289,1,0,0,0
1686604117222,387,Confirma,200,text,373,1,0,0,0
1686604117434,310,Confirma,200,text,293,1,0,0,0
1686604117444,313,Confirma,200,text,307,1,0,0,0
1686604117486,278,Confirma,200,text,265,1,0,0,0
1686604117472,292,Confirma,200,text,279,1,0,0,0
1686604117485,299,Confirma,200,text,292,1,0,0,0
1686604117561,261,Confirma,200,text,255,1,0,0,0
1686604117558,281,Confirma,200,text,274,1,0,0,0
1686604117544,304,Confirma,200,text,295,1,0,0,0
1686604117558,296,Confirma,200,text,290,1,0,0,0
1686604117529,348,Confirma,200,text,335,1,0,0,0
1686604117480,424,Confirma,200,text,408,1,0,0,0
1686604117569,351,Confirma,200,text,350,1,0,0,0
1686604117648,296,Confirma,200,text,290,1,0,0,0
1686604117588,369,Confirma,200,text,363,1,0,0,0
1686604117689,268,Confirma,200,text,255,1,0,0,0
1686604117681,328,Confirma,200,text,322,1,0,0,0
1686604117625,434,Confirma,200,text,409,1,0,0,0
1686604117717,342,Confirma,200,text,342,1,0,0,0
1686604117763,296,Confirma,200,text,296,1,0,0,0
1686604117690,372,Confirma,200,text,369,1,0,0,0
1686604117744,334,Confirma,200,text,328,1,0,0,0
1686604117797,384,Confirma,200,text,377,1,0,0,0
1686604117862,307,Confirma,200,text,289,1,0,0,0
1686604117779,372,Confirma,200,text,372,1,0,0,0
1686604117700,451,Confirma,200,text,451,1,0,0,0
1686604117855,296,Confirma,200,text,296,1,0,0,0
1686604117842,309,Confirma,200,text,309,1,0,0,0
1686604117768,383,Confirma,200,text,350,1,0,0,0
1686604117770,380,Confirma,200,text,348,1,0,0,0
1686604117712,438,Confirma,200,text,406,1,0,0,0
1686604117767,383,Confirma,200,text,351,1,0,0,0
1686604117717,407,Confirma,200,text,401,1,0,0,0
1686604117754,364,Confirma,200,text,352,1,0,0,0
1686604117738,379,Confirma,200,text,368,1,0,0,0
1686604117711,395,Confirma,200,text,380,1,0,0,0
1686604117802,398,Confirma,200,text,391,1,0,0,0
1686604117728,524,Confirma,200,text,501,1,0,0,0
1686604117988,279,Confirma,200,text,272,1,0,0,0
